state_0,state_1
-0.5736556053161621,0.0
-0.5731232166290283,0.0005324364174157381
-0.5722424983978271,0.0008807420963421464
-0.5710462331771851,0.0011962696444243193
-0.5699852108955383,0.0010610445169731975
-0.5689805150032043,0.00100467458833009
-0.5667398571968079,0.0022406752686947584
-0.5644517540931702,0.002288092626258731
-0.5612172484397888,0.0032345158979296684
-0.5572795271873474,0.003937749657779932
-0.5536851286888123,0.0035944110713899136
-0.5502427816390991,0.0034423600882291794
-0.5472478866577148,0.002994905225932598
-0.5439967513084412,0.00325115118175745
-0.5400562882423401,0.003940477501600981
-0.5352932810783386,0.004762999247759581
-0.5306822657585144,0.004611029289662838
-0.525949239730835,0.004733046051114798
-0.5214211940765381,0.004528069403022528
-0.5172871947288513,0.004134026356041431
-0.5130585432052612,0.004228651057928801
-0.5082486867904663,0.004809864796698093
-0.5034754872322083,0.0047732009552419186
-0.49910110235214233,0.0043743751011788845
-0.4943852722644806,0.004715822637081146
-0.4900910556316376,0.004294231068342924
-0.4870370626449585,0.0030540016014128923
-0.4844660758972168,0.0025709965266287327
-0.48158496618270874,0.0028811010997742414
-0.47966137528419495,0.0019235974177718163
-0.4780380129814148,0.0016233489150181413
-0.47654420137405396,0.0014938233653083444
-0.4746738374233246,0.0018703665118664503
-0.4721137583255768,0.0025600804947316647
-0.46979132294654846,0.002322434214875102
-0.46780359745025635,0.001987721538171172
-0.46564844250679016,0.002155155409127474
-0.4634760022163391,0.002172444248571992
-0.4616304636001587,0.00184552650898695
-0.46072763204574585,0.0009028362110257149
-0.4608635902404785,-0.0001359543966827914
-0.46097564697265625,-0.00011205163900740445
-0.4623051881790161,-0.0013295294484123588
-0.46301159262657166,-0.0007064086385071278
-0.4638066291809082,-0.0007950335857458413
-0.464865505695343,-0.0010588860604912043
-0.46538683772087097,-0.0005213174154050648
-0.4668971002101898,-0.0015102591132745147
-0.4686715602874756,-0.0017744502983987331
-0.4699908494949341,-0.0013192803598940372
-0.4709952771663666,-0.0010044150985777378
-0.4720170795917511,-0.001021800795570016
-0.47227585315704346,-0.00025877347798086703
-0.4742250144481659,-0.0019491715356707573
-0.4758247435092926,-0.0015997160226106644
-0.47838661074638367,-0.002561875618994236
-0.48140308260917664,-0.0030164720956236124
-0.48405444622039795,-0.0026513535995036364
-0.48656418919563293,-0.0025097429752349854
-0.48813700675964355,-0.0015728037105873227
-0.4899646043777466,-0.0018275935435667634
-0.4918570816516876,-0.001892490079626441
-0.49403882026672363,-0.0021817516535520554
-0.4972589313983917,-0.0032201060093939304
-0.5001217126846313,-0.0028627999126911163
-0.5029889941215515,-0.0028672830667346716
-0.505976140499115,-0.002987123327329755
-0.508813202381134,-0.00283708143979311
-0.5114821791648865,-0.0026689644437283278
-0.514866054058075,-0.00338385789655149
-0.5185375213623047,-0.003671459387987852
-0.5227231383323669,-0.004185600206255913
-0.5276671051979065,-0.00494396174326539
-0.5324284434318542,-0.004761361051350832
-0.5365983843803406,-0.004169940948486328
-0.5402287244796753,-0.003630350809544325
-0.5435971021652222,-0.0033683658111840487
-0.5461452603340149,-0.0025481628254055977
-0.5487392544746399,-0.0025940060149878263
-0.5511355996131897,-0.0023963572457432747
-0.5540996193885803,-0.002964022569358349
-0.5573029518127441,-0.0032033345196396112
-0.560248613357544,-0.002945683430880308
-0.5627528429031372,-0.002504213945940137
-0.5649539828300476,-0.0022011264227330685
-0.5674450397491455,-0.002491036430001259
-0.5698854923248291,-0.0024404535070061684
-0.571858286857605,-0.0019727840553969145
-0.5733529329299927,-0.0014946662122383714
-0.5754231810569763,-0.0020702199544757605
-0.5767764449119568,-0.0013532653683796525
-0.5780215263366699,-0.0012450662907212973
-0.5792080760002136,-0.0011865210253745317
-0.5794925093650818,-0.0002844260015990585
-0.5784720778465271,0.001020446652546525
-0.5779924392700195,0.00047961014206521213
-0.5767053365707397,0.001287129009142518
-0.5738534927368164,0.0028518696781247854
-0.5700967311859131,0.00375675642862916
-0.5657947659492493,0.004301993176341057
-0.5623210668563843,0.003473722143098712
-0.5584484338760376,0.0038726499769836664
-0.5546568632125854,0.00379154528491199
-0.5498344302177429,0.004822433460503817
-0.5452998876571655,0.004534534178674221
-0.541332483291626,0.003967412281781435
-0.5371714234352112,0.004161085933446884
-0.5330238342285156,0.004147613886743784
-0.5293444395065308,0.003679401008412242
-0.5245007872581482,0.00484362943097949
-0.5186648964881897,0.0058358642272651196
-0.5136010646820068,0.0050638169050216675
-0.5084642767906189,0.005136788357049227
-0.5031026601791382,0.00536159984767437
-0.4977432191371918,0.00535944476723671
-0.4923815131187439,0.005361700896173716
-0.48782283067703247,0.004558673594146967
-0.4834456145763397,0.004377216566354036
-0.4796338975429535,0.0038117216899991035
-0.4759831428527832,0.00365076819434762
-0.47302427887916565,0.0029588770121335983
-0.4706690013408661,0.0023552675265818834
-0.4691256582736969,0.0015433367807418108
-0.4687173366546631,0.00040831032674759626
-0.46830910444259644,0.00040824522147886455
-0.4684869647026062,-0.0001778562000254169
-0.4688721299171448,-0.0003851675719488412
-0.46906206011772156,-0.00018992714467458427
-0.4691476821899414,-8.563502342440188e-05
-0.46894264221191406,0.00020504056010395288
-0.469204306602478,-0.0002616743149701506
-0.4698197543621063,-0.0006154404836706817
-0.46980947256088257,1.028513452183688e-05
-0.4691483676433563,0.0006611052085645497
-0.46935033798217773,-0.00020197205594740808
-0.46931108832359314,3.9258080505533144e-05
-0.4686632454395294,0.0006478367140516639
-0.46824952960014343,0.0004137213691137731
-0.4685417413711548,-0.00029219986754469573
-0.4689325988292694,-0.0003908572834916413
-0.46972107887268066,-0.0007884747465141118
-0.47067373991012573,-0.0009526554495096207
-0.47304123640060425,-0.0023675081320106983
-0.47532135248184204,-0.002280105371028185
-0.4777645766735077,-0.002443228382617235
-0.4805266857147217,-0.002762098331004381
-0.4830036759376526,-0.0024769795127213
-0.4863129258155823,-0.0033092456869781017
-0.4897659420967102,-0.0034530109260231256
-0.49368172883987427,-0.003915781620889902
