state_0,state_1
-0.41163039207458496,0.0
-0.4131006896495819,-0.0014702824410051107
-0.416141539812088,-0.003040838986635208
-0.4202325940132141,-0.004091055132448673
-0.42603039741516113,-0.005797815043479204
-0.43372082710266113,-0.0076904296875
-0.4430609941482544,-0.009340178221464157
-0.4538477063179016,-0.01078671496361494
-0.46640077233314514,-0.012553079053759575
-0.4806439280509949,-0.014243155717849731
-0.49639520049095154,-0.015751264989376068
-0.5138502717018127,-0.01745506562292576
-0.5324641466140747,-0.01861385442316532
-0.5525115132331848,-0.020047372207045555
-0.5735126733779907,-0.021001162007451057
-0.5955781936645508,-0.02206552028656006
-0.6183984875679016,-0.02282029576599598
-0.642012894153595,-0.02361442707479
-0.6662577986717224,-0.02424488216638565
-0.6909651160240173,-0.024707304313778877
-0.715885579586029,-0.024920443072915077
-0.7407042384147644,-0.02481863833963871
-0.7651358246803284,-0.024431582540273666
-0.7884200811386108,-0.023284252732992172
-0.8100696802139282,-0.02164958231151104
-0.829645037651062,-0.019575370475649834
-0.8467945456504822,-0.01714952662587166
-0.8617498874664307,-0.014955327846109867
-0.8741832971572876,-0.012433433905243874
-0.8839864730834961,-0.009803202003240585
-0.8911257386207581,-0.007139271590858698
-0.8953807950019836,-0.0042550815269351006
-0.8965949416160583,-0.0012141475453972816
-0.8947804570198059,0.0018144792411476374
-0.8902338743209839,0.004546603187918663
-0.8825262784957886,0.007707613054662943
-0.8721551299095154,0.010371178388595581
-0.8590742945671082,0.01308086421340704
-0.8436245918273926,0.015449689701199532
-0.8257699608802795,0.017854655161499977
-0.8053757548332214,0.020394189283251762
-0.782929539680481,0.02244618721306324
-0.758203387260437,0.024726126343011856
-0.731158435344696,0.02704492211341858
-0.7015745639801025,0.02958385832607746
-0.6701318025588989,0.03144276514649391
-0.6364461779594421,0.03368562087416649
-0.6010158658027649,0.03543030098080635
-0.5639559626579285,0.037059929221868515
-0.525633692741394,0.03832228109240532
-0.4866100549697876,0.039023637771606445
-0.4466506540775299,0.039959415793418884
-0.40651240944862366,0.040138255804777145
-0.3667151629924774,0.039797257632017136
-0.3274349570274353,0.03928021341562271
-0.2886905372142792,0.03874443098902702
-0.25060614943504333,0.038084398955106735
-0.21314844489097595,0.037457697093486786
-0.17694804072380066,0.03620040416717529
-0.14172722399234772,0.03522081673145294
-0.10757412016391754,0.034153103828430176
-0.07429195195436478,0.033282164484262466
-0.04292517527937889,0.031366776674985886
-0.013216722756624222,0.02970845252275467
0.01532989926636219,0.028546622022986412
0.0426446795463562,0.02731477841734886
0.0689798891544342,0.026335209608078003
0.0938655212521553,0.0248856320977211
0.11750224232673645,0.023636719211935997
0.1402314305305481,0.02272918075323105
0.16158591210842133,0.021354474127292633
0.18222841620445251,0.02064250409603119
0.20197299122810364,0.019744575023651123
0.22103017568588257,0.01905719004571438
0.23938500881195068,0.018354836851358414
0.2572310268878937,0.017846012488007545
0.27437058091163635,0.01713954471051693
0.29110193252563477,0.016731364652514458
0.3076193928718567,0.01651746779680252
0.32412800192832947,0.01650860905647278
0.3407282829284668,0.01660028100013733
0.35751816630363464,0.016789868474006653
0.37402501702308655,0.016506856307387352
0.390687495470047,0.016662465408444405
0.4078793227672577,0.01719183661043644
0.4254084825515747,0.017529169097542763
0.4435485005378723,0.018140006810426712
