state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,state_16,state_17,state_18,state_19,state_20,state_21,state_22,state_23,state_24,state_25,state_26,state_27,state_28,state_29,state_30,state_31,state_32,state_33,state_34,state_35,state_36,state_37,state_38,state_39,state_40,state_41,state_42,state_43,state_44,state_45,state_46,state_47,state_48,state_49,state_50,state_51,state_52,state_53,state_54,state_55,state_56,state_57,state_58,state_59,state_60,state_61,state_62,state_63,state_64,state_65,state_66,state_67,state_68,state_69,state_70,state_71,state_72,state_73,state_74,state_75,state_76,state_77,state_78,state_79,state_80,state_81,state_82,state_83,state_84,state_85,state_86,state_87,state_88,state_89,state_90,state_91,state_92,state_93,state_94,state_95,state_96,state_97,state_98,state_99,state_100,state_101,state_102,state_103,state_104
0.7915046783871842,0.9902946566268251,0.009865307330535505,0.08262722255568733,0.031441017771956764,0.09032209352615356,-0.08145661471579156,0.04111685674173063,0.053825674723024325,-0.09135432201316669,0.06990105834944685,-0.04352055886050739,-0.041967901121099695,-0.08464123223517711,-0.20617756177005764,0.020071251079095548,0.09528841367801842,0.01578099513523782,0.14545614566521345,-0.036034220629501776,0.12303795966521186,-0.13386315240520782,0.049576745304355005,0.06590732217978763,0.0743829467115695,0.15138118939701484,0.08763261384778587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8210803959523659,0.9958904100541591,0.016174597642925552,0.08552448185317772,0.025024718919378245,-0.018798727152875908,0.4631628011902337,-0.05781755762756554,-0.3780013513675251,0.09316582748860347,-0.40651314898413976,0.11047680795133111,0.3891608202304345,-0.5830321393464963,-0.21367582287788595,0.4061366636053032,0.4554410762925505,-0.035286306929995084,-0.6167088982204868,-4.301282995825634,14.142464445874024,-3.7967049933762773,-7.898922454084451,7.263076591098797,-10.372908067048039,5.963247065745724,8.269810473544046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8202068006123674,0.9946448695709024,0.04455760580425747,0.09325341998247386,5.3505582105697544e-05,-0.1877173811457479,1.1195612904382928,-0.16868917834514552,-0.9467716376172681,0.5907897813725516,-0.7281746488115777,0.22099496408778385,0.6716238121981202,-0.1509674725039743,0.08868617758241831,-0.502363897606468,1.6823885086634078,0.18498483702776186,-0.0868787446946202,-2.4825109839652497,12.133261797945256,-0.6858609876862084,-14.783284331137576,4.92916888074505,-2.5563943553119497,-1.5259361578786554,3.0843959221152706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.769131413300953,0.9918786378376141,0.06493222344018337,0.10403904486977274,0.033711293405906936,-0.35779533644309386,1.283597311630462,-0.38669088623046083,-1.342070269993358,0.5629465936441337,-0.7971965716854199,0.1143652521813692,0.6896239972204563,-0.27668545879378814,-0.23945155294394307,-1.440916199063165,0.005008570531242821,0.713040462567156,2.1952892641350332,-4.290016171697135,-1.600513334145936,-7.959803488496317,2.262412695349732,-1.3713959275015708,-0.2190298669503662,-2.7090905915835064,-2.321086427390005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6820310665603003,0.9879227563383197,0.06726854482815514,0.11703212201693282,0.07607268104788505,-0.4669069085475663,1.19389192732388,-0.573305232143736,-1.2024595338933002,0.44720494629678675,-0.8543627739469007,-0.002206561178500051,0.5244140803956474,-0.046871535362972186,-0.39561202303273013,-1.8574227641283616,0.0799390129181852,0.17017946935822814,1.0670139967146535,-0.12468064747001228,-1.9200078993353427,0.9540695207579956,3.1596099104233835,-3.2400870471038443,-2.05154304609957,-1.952914275136174,-4.266170278318956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6240708763078615,0.9859182222155356,0.09883321839446854,0.07943097564060464,0.10903198683840921,-0.53199678482153,1.2185830034749525,-0.4463609460506322,-1.1591392255569957,0.29520479598157434,-1.0442729614858792,-0.1475784977088434,0.503677979229099,-0.3431003434784209,-0.6736600229192506,0.4460557950242736,-0.16266346032889367,-1.306110968477687,1.634261545875542,-0.9233928205434812,2.310781384782322,4.104345174267888,-1.3876086725032257,-3.0316980575228816,-5.0454062058840705,-3.840372857670114,0.6720777309191845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.19726899068573545,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6489053166766304,0.9829788169739946,0.06790924596339322,0.062029740278736194,0.1590386462909016,-0.5300166160670842,1.2318959885168101,-0.3783278053575639,-1.247286413362614,0.0722057264677099,-1.2100452221123488,-0.23426316896904928,0.5209148130451137,-0.37195876481995144,-0.8815056088619982,0.30525293523830466,-1.9697261721153887,-0.13300448330700737,2.1759586030000726,0.19542164362683945,-0.2912497656065816,-1.3304498114086247,0.11895585957840682,-5.860558869641705,-1.7148592609054205,0.3354122388869999,0.10684578837336847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6532971222740319,0.976420349415979,0.01798051835135526,0.04197192801139487,0.2109937427157532,-0.4512981548659908,1.2010757471397708,-0.4941559851657576,-1.2295983765098923,-0.1737294929865012,-1.229744008253095,-0.21555141604538391,0.619578931567193,-0.39010969427788084,-0.9579474085201494,-0.11949646966590963,-2.4318846222288113,-0.47081467865003296,1.8644166070042094,2.929686435611708,-0.9376489053943132,-3.2862832638761827,0.23243923990595933,-3.9910443452190494,0.383242591619403,0.4131056065366029,3.808877095772971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6429423732893866,0.964016890517599,-0.04036785528096998,0.015046194971623676,0.26232705364424674,-0.3566324936950592,0.9925080548346691,-0.5359452270074297,-1.2231287697995323,-0.5320043481708859,-1.2236893393867692,-0.15026656906451982,0.8275918392372622,-0.435779423444627,-1.3013864707750187,-0.2157820146925534,-2.1702517204591176,-0.4448568794514995,1.7787581660791254,0.8759644515699575,-7.347503344169697,0.633337920241072,0.054523282945006905,-8.344040354093554,0.017687828807040982,2.1951561848563244,4.4976190647781324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.641161619641834,0.9634208799999181,-0.03439608263853605,0.02232863416936999,0.26483683576012995,-0.2984402840888421,0.5505773239493037,-0.5257150863931752,-1.1711858406633104,-0.5614390389414614,-1.2231240174807518,-0.016189416399784273,0.8626884272293261,-0.03238947207744591,-1.2837474952410324,-0.2010248059073419,0.8084728354854143,0.8680829988000192,-0.2392263668635796,1.429461671025334,-10.326494264979436,0.03301946404724691,2.0470830094909074,1.0880260056055413,0.0048633772951962246,3.1348606263265846,-3.0151051510648346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6250834648100145,0.9695047525805212,0.0007896163634068429,0.02602430937449144,0.2436855485074227,-0.15411852039390755,0.4819763200870439,-0.4743251794974769,-1.116453317599977,-0.503090063986918,-1.1949114424314256,0.20353074982801647,0.7880117618886655,0.1416210876507183,-1.3150819397305862,-0.5308661645236726,1.5528335908823463,-0.5837853855915829,-1.395516623986661,4.319073386699882,1.1888267758036866,1.998773478570354,0.1614663554537067,1.2419678729645631,1.10584067178751,5.640139664486947,-5.993602268317133e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5967454665879354,0.9775590883187834,0.03638079497307515,0.03935253631905899,0.2037303229461267,-0.08354092088934374,0.5154515233802535,-0.22058141432164352,-1.1136401234788451,-0.35318404909810475,-1.2020367597970203,0.49234642682045754,0.7811050793031045,0.24087740314175765,-0.43102358257009205,-0.23883713380547103,1.225977128508576,1.7565605932180088,-2.1231178975881964,-1.4440406421289946,0.26513676806022846,8.110074769604584,-0.052607539595799356,4.68982227975074,-1.4323716598382261,5.912074499284322,-0.2788504096003198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-0.4160004382921363,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6140805806823446,0.9834251586043763,0.06742643860259734,0.0588340660828652,0.15769332728268634,-0.11069701514940068,0.5212582664645458,0.3583406126940031,-1.0010453968253366,-0.015452394480582124,-1.0901977491765842,0.5539771158638165,0.7948543587648349,0.03721407395186996,1.3179395131762333,0.7146283791987484,2.1062874001960497,-1.108523587740257,-1.8597969086651955,0.3547368682118678,0.03518857544943933,14.982891047585625,4.5354892379489105,8.8033232124363,5.898616806277007,-1.4717269945130917,0.8193805563303282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0
0.6479390466219836,0.985856345214875,0.09883516966001153,0.010624307734616489,0.13492961099404888,-0.18678354183446405,0.5222630202784228,0.5889001449561918,-0.5952277130529888,0.307664451823679,-0.6601789980460468,0.5111338814725864,1.0137630737579497,0.040210491416442055,0.8794935551525848,0.27902835505853085,0.46854725967670124,-3.067052303337405,0.698394723950861,-3.3732268237434706,0.008125632783236364,-2.953657533965171,11.62469767859673,4.240022018325801,11.259621385538791,-0.27781146407187274,7.96611266608079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6593547592066435,0.982189323102718,0.11089838886966844,-0.02882615694539121,0.14891183164844704,-0.2877377063886052,0.5222302205632329,0.43821279606213176,-0.4520711445216258,0.4593435839367014,-0.47334969169933394,0.5336331360935409,1.2802939216294023,0.029667175793020445,0.5624911742008046,0.1038632915785763,0.18374174309365462,-0.37879737202772223,0.8050590280405893,-0.689138761797661,-0.0017355445541712442,-3.072006433146422,-1.9132926081466595,1.8494848532446473,-1.6509583566789892,-0.13103034576973846,-0.36470822230227395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6524016926238653,0.9763499142816974,0.12577051742765183,-0.04750837544611419,0.16930911402099302,-0.34454409598916136,0.6781502597415954,0.25649287350077316,-0.509622172999055,0.5589676112603609,-0.5152763714829541,0.5270164463477383,1.2081749026437154,0.09015291097331779,0.5382369033430062,-0.3811111242766062,0.7274026248034157,-1.1531776707392227,1.4112622159860813,-1.5851704814874332,6.187087210885439,-4.200476187231162,-0.4796845216792929,-0.5183678884389952,-0.30291619314474527,-0.07131141892983711,-2.1975648287017657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6312774288535026,0.9736079472285682,0.09974191624651742,-0.06208571964416214,0.19566419870051002,-0.3830552988897414,1.0102968990749586,-0.07598628683402056,-0.5208953883022138,0.5320883851170161,-0.6264257866760781,0.52497274636729,1.1613700316862283,-0.18123710235326823,0.4095929655481354,-0.451042488989396,-2.6161982552797935,0.7991586716334487,1.0228135333843935,0.0329307968196727,7.091653137445315,-9.061940088724974,-0.0748074053761415,-0.2911521857407709,-4.112551128066018,-0.016661705023380984,0.3029014965857366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5985076585088496,0.9734699077528849,0.040411920190557914,-0.03500623047691059,0.22248096375622564,-0.408643247255637,1.2807765323212552,-0.5419286258445174,-0.6445435157202075,0.5254445288021719,-0.7961428474784574,0.47087131784291186,1.0805255770922961,-0.3663412655924,0.6210199266027301,-0.8660886669387035,-1.4893298598954132,2.606419240203929,0.8642840524702771,-1.0446438668824825,-0.0023308893098215044,-7.8910987567547135,-4.830586254858019,-0.04231482803475433,-2.688473953151919,-2.12169909742677,-3.507357224027192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5663645832300334,0.9778512524360139,0.018573150190240036,-0.01543770395649603,0.2079029665442053,-0.41630143608779363,1.2398231849867536,-0.5623742311485749,-0.7319001126861658,0.5223047087550096,-0.8912928961390851,0.5268951755396764,0.9247829166252598,-0.8519841163187373,-0.3180059139133453,-0.216734619281304,0.05675726418126048,-0.8618251927116778,-0.7717764113185335,0.6973666727989309,-0.589135511497872,1.135696252221093,1.284459103818445,-0.09260543901851671,-1.1296425932626857,3.363313001474031,-2.726172691609422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.21539278861802647,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5670233691006992,0.9757736220151905,0.00340565375451168,-0.04063091771138529,0.21494968859663555,-0.36969777819409383,1.137828170391092,-0.5313120522717955,-0.7526108341853743,0.5117865541618116,-0.9527851464932,0.5391521663500575,0.764287642341775,-0.9186571745503125,-0.36271214791837725,-0.052897246960999754,-1.0759963490134388,-0.6286578578436137,0.7366444954935079,1.1833799838956374,-3.510380298122594,0.2405958950123956,-2.0912749707518983,-0.3480348087843586,-1.3550235414432168,-0.4331080178910177,-3.695631975563677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6596475271765516,1.0,1.0,0.38049176796909906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5716904199118967,0.976286533482184,-0.0024090477996468636,-0.054449544760989524,0.2095090644945,-0.26400774433036656,0.8823405009583993,-0.41639403274540415,-0.8401995069580324,0.4769052607599148,-0.9669926717503512,0.5267329499163841,0.5009287780302278,0.40047011649983005,0.33061698035755166,0.8511977609530469,0.6107021820782605,-0.5460702770827965,-1.2280161869413388,3.039563397198632,-6.66476384765166,4.163944551142438,-1.322726162306809,-0.9012681516788914,0.8454219973358422,-0.10009304221711472,-5.476135504022053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.5434508537842075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
