timestep,action,reward,x_position,y_position,z_distance_from_origin,tendon_length,tendon_velocity
1,-0.8058068,39.237357448120825,0.009066491001874006,-0.010504738014172718,0.01470792198017419,[0.07202833 0.09116224],[ 9.78556852 10.15104966],39.90264066005806,-1.635848966490664,-0.029434245446575177
2,-0.94152117,41.401931352286965,0.013240772710102721,-0.013244788340613281,0.02836831645988734,[0.24144619 0.25580882],[10.01015816  9.53458832],44.45610548662911,-1.9171102587698385,-2.137063875572312
3,-1.014402,48.50792391790395,0.019363504534318763,-0.01671144368226623,0.04526775262908252,[0.3476419  0.27583129],[ 5.13375488 -5.5692069 ],50.089250876360836,-1.7266595016410229,-0.8546674568158606
4,-1.1809418,55.6246183805169,0.029808059832938362,-0.022398551110961708,0.06544750992537894,[0.41865124 0.1358778 ],[  4.77073987 -11.64900069],56.81583664179298,-1.8934969950918472,-0.2977212661842295
5,-1.1889372,63.615250930270804,0.045408293490116505,-0.030083713471204736,0.08786603456838944,[ 0.49835059 -0.04809091],[  5.73042149 -12.67359886],64.28867818946314,-1.5141058428152334,-0.1593214163771032
6,-1.1095691,71.50359229223764,0.06447580622769468,-0.03992470004736874,0.11279092923443791,[ 0.58745325 -0.1981273 ],[ 6.09783681 -3.87882828],72.5969764114793,-1.6596759055811061,-0.43370821366054996
7,-0.9800184,80.39263299845439,0.08549726492696406,-0.04916198987579077,0.13906074708227828,[ 0.6433976  -0.24675379],[-0.94988241 -4.55198776],81.35358236075942,-1.708389203075952,-0.2525601592290756
8,-0.5207099,89.83775607503385,0.10883914091020352,-0.05729102078040492,0.16590478704583583,[ 0.68555975 -0.31999567],[ 6.5931958  -5.67197695],90.30159568194527,-1.3332365657085,-0.13060304120291757
9,-0.5321506,98.81831186874595,0.13553375113034674,-0.06428483388491014,0.19222430667064344,[ 0.80766585 -0.41653587],[ 9.82860349 -7.70139731],99.07476889021447,-1.1799863813661073,-0.07647064010240977
10,-1.144858,106.88853269008601,0.16400861802107058,-0.07189562958631344,0.21888480736173627,[ 0.99107901 -0.56222078],[ 15.49116626 -11.11046745],107.96160245391208,-2.0687110513551588,-0.004358712470919754
11,-1.2084497,113.8282888683459,0.1918614623663348,-0.08029256036418955,0.24604344531589867,[ 1.23984273 -0.76683802],[15.02605735 -8.90828983],117.01448177196622,-1.9438784629866408,-2.2423144406336735
12,-1.1414919,125.89311863463821,0.21233854227531082,-0.08541351918053285,0.2756747031746977,[ 1.36668008 -0.86430784],[ 1.37037022 -5.79621542],126.89156772489923,-1.401706440143241,-0.5967426501177794
13,-0.938069,136.13858175206713,0.227412848769351,-0.08498135314930065,0.30574781745343477,[ 1.41869906 -0.96020835],[ 4.22724941 -6.38451618],136.91593915114493,-1.5778030737690543,-0.19955432530875794
14,-1.3746483,145.1420874396393,0.23946425295933307,-0.08015431836957577,0.3324558760037238,[ 1.48058293 -1.06045827],[ 4.09435123 -7.28615375],145.8186253345746,-1.5917310118512935,-0.0848068830839862
15,-1.6667446,149.69710223762883,0.250508184495997,-0.07474132223390216,0.3559437140629211,[ 1.55088011 -1.17908435],[ 4.49769753 -7.07592245],153.64790468764036,-2.293681736594905,-2.657120713416639
16,-1.2910571,159.96292100692438,0.2615539489508917,-0.06970997825272725,0.37989745675908837,[ 1.51038789 -1.27027638],[-9.21969732 -5.95595014],161.63248558636278,-1.5868649427914172,-1.082699636647003
17,-0.6778723,167.9178534956056,0.27058150606279147,-0.06448351157996376,0.4049229743768096,[ 1.29226639 -1.37747405],[-19.09916904  -8.48089898],169.97432479226984,-2.444978317408761,-0.611492979255487
18,-1.0922141,177.29130465720846,0.27896738271074223,-0.05855233343146921,0.43032693375788766,[ 1.08343019 -1.5004144 ],[-9.57150569 -8.01954249],178.44231125262922,-1.9813354068439357,-0.16967118857684466
19,-1.1769657,185.14238323344378,0.2879339386031898,-0.052040305849022174,0.45334988125162945,[ 0.87846149 -1.64879528],[-17.11807628 -11.82796529],186.11662708387647,-1.8734567142353136,-0.10078713619735499
20,-0.4131984,191.9049056663305,0.29968666617499434,-0.04648199205821899,0.47194637520331184,[ 0.7392166  -1.75715262],[-5.7231468  -4.76938489],192.31545840110394,-1.3772586805932907,-0.03329405418013481
21,-1.300125,196.5103769809752,0.31299149158800166,-0.043178154806486305,0.48738357843012337,[ 0.68695092 -1.80216458],[-0.47076036 -1.34942635],197.4611928100411,-1.935331234164384,-0.01548459490151235
22,-0.88047147,200.6907796330948,0.3273572027315709,-0.040790384902782514,0.5002362813283032,[ 0.7391437  -1.78737813],[7.81971671 3.69701958],201.7454271094344,-2.0082260863830563,-0.046421389956553726
23,-0.9076985,203.51713500135892,0.3426796402335207,-0.03827529797727889,0.5087343258609373,[ 0.9220523  -1.69324428],[16.52164402  8.68527927],204.5781086203124,-2.013019121921645,-0.04795449703184875
24,-1.2555711,203.28934326233957,0.3598211358315758,-0.035708920557955465,0.511926622472742,[ 1.23725396 -1.53350027],[25.83118033 12.08810531],205.642207490914,-2.1665517905026155,-1.1863124380718073
25,-1.3823743,204.70155668293245,0.377964602979462,-0.03381129042305197,0.511670861614666,[ 1.61099026 -1.41017716],[25.91280096  5.42282398],205.55695387155532,-1.7553243871771071,-0.10007280144578579
26,0.9618968,205.18440463582579,0.395927798143314,-0.03208869731724433,0.5129939723424753,[ 2.04564693 -1.33669738],[24.95533358  3.48392746],205.9979907808251,-1.8053503315506902,-0.008235813448604376
27,0.71194077,205.1381724429593,0.41694437709974724,-0.030291453316358952,0.5127577457161687,[ 2.36679875 -1.23694499],[11.94078741  5.9710179 ],205.91924857205623,-1.528507330922176,-0.2525687981747679
28,1.0977652,203.72100597512502,0.43067962040041446,-0.03199032599765378,0.5112346196658121,[ 2.39934417 -1.24159672],[-4.17264223 -4.38144164],205.411539888604,-1.9684950639718175,-0.7220388495071484
29,0.71647483,204.6551371703118,0.4327762572129787,-0.03908452888653984,0.5109117234941107,[ 2.23630209 -1.28739408],[-9.3242622  -0.91345436],205.30390783137022,-1.6069186131247477,-0.041852047933671345
30,-1.3154868,203.17157528124199,0.43125188593836383,-0.04882491281290523,0.5095397340250122,[ 2.11818182 -1.41982421],[ -6.17688397 -12.32038854],204.8465780083374,-2.13119057568581,-0.5438121514095723
31,-1.5082467,202.52272858788544,0.43389753956563504,-0.05888156973541117,0.5052970223377309,[ 2.15715002 -1.48584724],[ 6.25140698 -2.02755448],203.43234077924362,-1.9096121913581752,-0.0
32,-0.75158405,199.65374879273077,0.438824465577337,-0.06882136833019777,0.49640605996780296,[ 2.16013799 -1.54340805],[-1.50354906 -4.31835525],200.4686866559343,-1.7481678768661184,-0.06676998633741109
33,-1.4727325,195.17952031212664,0.44457758179308043,-0.07863503009061577,0.4842764838528094,[ 2.14245395 -1.60104336],[-0.91372629  0.29590259],196.42549461760314,-1.9328714324894543,-0.3131028729870252
34,-1.3238443,190.54596911874467,0.4502371404467322,-0.08825428129607986,0.4699183572787111,[ 2.13186597 -1.54951996],[-0.54817253  5.8087369 ],191.63945242623703,-1.976629430328432,-0.11685387716391105
35,-1.0113363,184.68983858486692,0.4566429609371244,-0.09852008419811205,0.4519815097388987,[ 2.12491184 -1.43108637],[-0.39993312  9.7843921 ],185.66050324629956,-1.9152251672468374,-0.055439494185800804
36,-1.3976822,177.43499667494507,0.4642665715499824,-0.1095354271389679,0.43005814196960046,[ 2.11930145 -1.26914012],[-0.35787532 11.52911505],178.3527139898668,-1.8795261010492519,-0.03819121387246655
37,-1.0567647,169.1257557338219,0.47321060555419037,-0.1214641117275582,0.40439057966511716,[ 2.11421802 -1.08988277],[-0.31154502 12.29852066],169.79685988837238,-1.6435430561220423,-0.02756109842843149
