timestep,action,reward,x_position,y_position,z_distance_from_origin,tendon_length,tendon_velocity
1,0.59907365,35.1015626378464,0.00506431853790456,0.003034737884089555,-0.0003972687871560687,[-0.00249412  0.0129846 ],[-1.37327281 -1.77610548],34.86757707094797,-0.5641787562245265,-0.20183567687704743
2,-1.3314278,38.97458281645232,0.007812172600931499,0.0015453871290444722,0.01569285705780206,[-0.00711474  0.00729527],[1.34523496 1.50083071],40.23095235260068,-1.4742392857893265,-0.7821302503590386
3,-1.1232858,45.388429359719474,0.014607647274765247,-0.0007906835769899779,0.03548510424633351,[-0.05561163 -0.04318677],[-6.64703879 -6.90470563],46.82836808211117,-2.070126247628692,-0.369812474763002
4,-1.953705,52.2814649446316,0.022290200075852362,-0.0022303207740700963,0.056580469850449636,[-0.14194222 -0.19950489],[-4.14397122 -9.30470975],53.860156616816546,-2.1096885481564307,-0.46900312402851074
5,-0.29506195,59.44596741343117,0.02910486484936175,-0.004384215452834117,0.075726985388672,[-0.20642273 -0.33021088],[ -5.38253187 -10.97709683],60.24232846289066,-1.7658299764761196,-0.030531072983373826
6,-0.15037781,65.29010860600292,0.038414077287013376,-0.006457946063989415,0.09083075399692685,[-0.34227807 -0.53329282],[-12.70486315 -16.15370224],65.27691799897562,-0.9868093929727092,-0.0
7,0.5315656,69.49297585952662,0.05792064410447092,-0.007978081114118529,0.10357948292439921,[-0.46580346 -0.70647396],[-5.95513887 -9.42177842],69.52649430813307,-1.0335184486064488,-0.0
8,-0.24716619,72.93131348899402,0.08640195516370135,-0.010157438031864339,0.11503247387206535,[-0.5702258  -0.86570618],[ -7.92073881 -11.67201578],73.34415795735511,-1.4128444683610868,-0.0
9,-0.033814788,75.27605604943022,0.11402514185304527,-0.01157155363445881,0.12427305933897774,[-0.74610103 -1.07172087],[-12.94139998 -13.49417339],76.42435311299258,-0.9036464401279837,-1.2446506234343608
10,-0.7358046,76.18659667032678,0.13930439637007933,-0.013615452370368295,0.13528836262065125,[-0.93481029 -1.24855292],[-13.64689406 -12.31109832],80.09612087355042,-1.4807634989066032,-3.4287607043170456
11,0.036729217,79.02241429934828,0.16455645937522445,-0.014021562038917645,0.14640352623534025,[-1.10022423 -1.21581033],[-4.33904581 11.2791203 ],83.80117541178008,-1.7959831358191936,-3.9827779766125926
12,-1.0066036,84.58431291335293,0.16839612975081597,-0.012823585168990827,0.15799773907319697,[-1.20021668 -1.17951867],[-7.91359442 -5.33758582],87.66591302439899,-3.019290606658921,-1.062309504387127
13,0.17410076,90.0912034600338,0.15999756865959014,-0.012485422101186082,0.16628147359419349,[-1.27370078 -1.20441797],[-3.73142322  1.31169797],90.42715786473116,-1.2709699982364446,-0.06498440646091712
14,-1.4778905,92.1954375697937,0.15776158380174793,-0.015017194198773983,0.17383589325619053,[-1.23730847 -1.1076173 ],[6.34200363 9.38804074],92.9452977520635,-1.6668635720759255,-0.08299661019387265
15,-0.35005796,95.28608375498712,0.15667654199216874,-0.019411394697567582,0.18043907566667738,[-1.2453263  -0.95215554],[-5.61073708 11.98120797],95.14635855555912,-0.8246619557042507,-0.03561284486775699
16,-1.1878034,95.73205727263817,0.15177613731274103,-0.02473913022058135,0.18277631822136464,[-1.40421532 -0.85014664],[-14.20534567   3.32725883],95.92543940712154,-1.1303975157044488,-0.06298461877892468
17,-0.73183775,94.03652085044524,0.14437105882110107,-0.030410966525415587,0.17933125147821005,[-1.57353145 -0.89154133],[-8.16449419 -8.32272613],94.77708382607001,-1.7341419994845588,-0.006420976140198579
18,-0.13117318,92.73527500710857,0.13711124202885805,-0.037878987020072946,0.17246784935166476,[-1.65514768 -0.98355957],[-3.98662961 -5.05545294],92.48928311722158,-0.7538253658554295,-0.00018274425756610902
19,-0.4435689,89.75618705758613,0.12944810065486986,-0.04543732578307419,0.1642420943628765,[-1.61017407 -1.06958387],[ 8.85798442 -5.91235573],89.7473647876255,-0.957754703648851,-0.03342302639052344
20,-0.7300947,86.2250972066087,0.12509035579806127,-0.05017558402599345,0.1560628887103761,[-1.42349201 -1.06358036],[13.90264984  4.53656582],87.0209629034587,-1.725437998482323,-0.07042769836767422
21,-0.62770796,81.09734180068514,0.12823579604571025,-0.05370615270632291,0.14886170182766667,[-1.2249394  -0.95680143],[10.58062768  8.64329964],84.62056727588889,-1.2118045488596252,-3.3114209263441103
22,-1.7867981,82.09010751997462,0.13224618042812428,-0.055649081228437765,0.14636697837218993,[-1.11679692 -0.80165576],[ 4.39180323 11.74262186],83.78899279072996,-2.088895915338273,-0.6099893554170637
23,-0.049137592,82.67039009572517,0.12959836608163192,-0.05543341356699972,0.1455408111731319,[-1.19931489 -0.70938382],[-13.03490728   3.1204382 ],83.51360372437729,-1.6336569593142927,-0.20955666933782222
24,-0.640815,81.82841959318415,0.12447442521602499,-0.05454420227000196,0.14387115720527222,[-1.3642661  -0.67468079],[-9.31569776  1.59356658],82.9570524017574,-2.0875542246119645,-0.04107858396128133
25,-0.34477413,81.22034200059038,0.11960848924481982,-0.05389984760190233,0.13999366508758232,[-1.59859545 -0.66042463],[-20.44158636   0.77466225],81.6645550291941,-1.3422166252472967,-0.10199640335641846
