timestep,action,reward,x_position,z_distance_from_origin
1,0.30790994,0.7547862731924762,-0.006036375681622176,0.0012418330665395771,-0.2425457838067304,-0.2425457838067304,-0.002667943000793457,1.0
2,-0.03921348,0.37126961421888394,-0.011035366797198498,-0.0020033532408878507,-0.6248738894470401,-0.6248738894470401,-0.003856496334075928,1.0
3,1.277932,0.007912998680272211,-0.01892965795393552,-0.007828647520262466,-0.9867863945921277,-0.9867863945921277,-0.005300606727600098,1.0
4,0.46667224,-0.24233324256328884,-0.02881292371362518,-0.017540337488892055,-1.2354082199612075,-1.2354082199612075,-0.006925022602081299,1.0
5,-0.03977287,-0.5471033503852363,-0.041099055311018595,-0.03219245430897533,-1.5357664496741767,-1.5357664496741767,-0.011336900711059571,1.0
6,1.3555907,-0.8978913936017276,-0.05619542905931972,-0.04832443683692289,-1.8870467185376407,-1.8870467185376407,-0.010844675064086914,1.0
7,1.6287273,-1.0955389972866671,-0.07291668692613235,-0.06694428264735142,-2.090157233351578,-2.090157233351578,-0.0053817639350891115,1.0
8,0.25800866,-0.9771993787533148,-0.088706454761945,-0.0881451443243868,-1.9737209794765813,-1.9737209794765813,-0.0034783992767333984,1.0
9,0.14439034,-0.5797629145707307,-0.10129666518758067,-0.10900703922374877,-1.5737763032044587,-1.5737763032044587,-0.005986611366271973,1.0
10,-1.1469538,-0.2984485578734782,-0.11161691583623744,-0.12889287504581515,-1.2900313310820963,-1.2900313310820963,-0.008417226791381837,1.0
11,0.39092115,0.07627605210697101,-0.11897448187922054,-0.146279123874274,-0.9196957553728874,-0.9196957553728874,-0.0040281925201416015,1.0
12,-1.4086728,0.3960381873525381,-0.12371130928445297,-0.16137416089929024,-0.5921034256540537,-0.5921034256540537,-0.011858386993408203,1.0
13,-0.49599603,0.4948885489186374,-0.1277025528141854,-0.17641390488734654,-0.4989054412165555,-0.4989054412165555,-0.006206009864807129,1.0
14,-1.775172,0.5003273017004781,-0.1316279166546099,-0.19222305355783664,-0.49067048005306185,-0.49067048005306185,-0.009002218246459961,1.0
15,1.6346505,0.734882110196843,-0.13369115419899952,-0.20810641636935534,-0.2579046930487015,-0.2579046930487015,-0.0072131967544555664,1.0
16,-0.7288643,0.9490734874600947,-0.13403076800525138,-0.22295271938054406,-0.04245172578148243,-0.04245172578148243,-0.008474786758422852,1.0
17,-0.8409389,1.0750594574292556,-0.13334033502465034,-0.23597862252601276,0.08630412257512945,0.08630412257512945,-0.011244665145874024,1.0
18,1.0509554,1.2094740677929239,-0.13159705685608625,-0.2484296166340929,0.21790977107051177,0.21790977107051177,-0.008435703277587891,1.0
19,-0.73488796,1.3835949253688251,-0.1284995229818527,-0.2606258026861994,0.387191734279195,0.387191734279195,-0.003596808910369873,1.0
20,1.5146048,1.7020420122418536,-0.12281115999030214,-0.2703404141575213,0.7110453739438191,0.7110453739438191,-0.009003361701965333,1.0
21,-1.2380736,1.8590710270619686,-0.11590678080349999,-0.2752024521849631,0.8630473983502681,0.8630473983502681,-0.003976371288299561,1.0
22,0.2702788,1.9122541449441401,-0.1085924634261124,-0.27746831447849185,0.9142896721734493,0.9142896721734493,-0.0020355272293090822,1.0
23,-1.1623652,2.0463567576013673,-0.10013901342566522,-0.27819646216121696,1.0566812500558964,1.0566812500558964,-0.010324492454528808,1.0
24,0.56781566,2.2352605410506983,-0.09018060155972302,-0.2778400433804896,1.2448014832427758,1.2448014832427758,-0.009540942192077637,1.0
25,-0.027623288,2.349116388616028,-0.07938445462785969,-0.276551729606491,1.349518366482916,1.349518366482916,-0.0004019778668880463,1.0
26,0.28765988,2.4720706500144485,-0.06755926710184688,-0.27346028243771636,1.4781484407516003,1.4781484407516003,-0.006077790737152099,1.0
27,-0.3397336,2.7094549377681902,-0.05380004640005537,-0.26881385812292846,1.7199025877239396,1.7199025877239396,-0.010447649955749512,1.0
28,-0.58313024,2.9682703836293425,-0.037989349334438594,-0.2643450574868501,1.9763371332020967,1.9763371332020967,-0.008066749572753907,1.0
29,-0.08424419,3.191048266766904,-0.02044569615432863,-0.2599393440216531,2.1929566475137454,2.1929566475137454,-0.0019083807468414306,1.0
30,-0.0025973022,3.4675205587973084,-0.0006596927862450811,-0.2538019156868867,2.473250421010443,2.473250421010443,-0.0057298622131347655,1.0
31,-2.2383733,3.769322502070533,0.02160375624887387,-0.24722770342139921,2.782931129389869,2.782931129389869,-0.013608627319335938,1.0
32,-0.24799639,4.113064205340637,0.046540250909665376,-0.24119280917043429,3.117061832598938,3.117061832598938,-0.003997627258300781,1.0
33,-0.75219285,4.412935168794607,0.07387691140583522,-0.23451277246392088,3.4170825620212297,3.4170825620212297,-0.004147393226623535,1.0
34,-0.81625015,4.227086999889155,0.09974125157761692,-0.23003455228685055,3.2330425214727123,3.2330425214727123,-0.005955521583557129,1.0
35,-0.4001977,3.740843073568874,0.12171961873620575,-0.22590535741403195,2.7472958948236044,2.7472958948236044,-0.006452821254730225,1.0
36,0.98213387,3.63998100566091,0.1428799358710011,-0.21874463238280684,2.6450396418494173,2.6450396418494173,-0.00505863618850708,1.0
37,-0.2977192,3.6509596706634384,0.16413898594749024,-0.20774431948847738,2.6573812595611437,2.6573812595611437,-0.0064215888977050785,1.0
38,-0.7390825,3.632306236410382,0.1852648048344398,-0.1957718336315415,2.640727360868695,2.640727360868695,-0.008421124458312989,1.0
39,-0.3917476,3.635490228790022,0.20638429545519577,-0.18364081375110186,2.6399363275944956,2.6399363275944956,-0.004446098804473877,1.0
40,-1.9339256,3.635944314524421,0.22754570585212844,-0.17132024078876462,2.645176299616584,2.645176299616584,-0.009231985092163086,1.0
41,0.077260494,3.67294570142779,0.24900093230644627,-0.1587466874160084,2.6819033067897284,2.6819033067897284,-0.008957605361938476,1.0
42,0.09835756,3.7769005732441063,0.27126940194137983,-0.14476740866489735,2.7835587043666954,2.7835587043666954,-0.006658131122589112,1.0
43,-0.061614156,3.856865086118442,0.2941499838699514,-0.13027888209977334,2.8600727410714453,2.8600727410714453,-0.00320765495300293,1.0
44,-0.7641999,3.873280578336752,0.3172147159234032,-0.11569633796575518,2.883091506681479,2.883091506681479,-0.009810928344726563,1.0
45,0.1128394,3.8839387685098363,0.3403238011447241,-0.1013098925575262,2.88863565266511,2.88863565266511,-0.0046968841552734375,1.0
46,-0.09592679,3.904086151213458,0.3635926373194586,-0.08611570694036352,2.908604521841815,2.908604521841815,-0.004518370628356934,1.0
47,-0.64577913,3.843121630042041,0.3864421466909717,-0.0715187729944542,2.856188671439136,2.856188671439136,-0.013067041397094727,1.0
48,0.9953085,3.7632487185573344,0.4085636032906648,-0.0597376989448557,2.765182074961639,2.765182074961639,-0.0019333564043045044,1.0
49,-0.6924342,3.7532798860076997,0.4306182807179598,-0.04936453785795991,2.7568346784118747,2.7568346784118747,-0.003554792404174805,1.0
50,0.284984,3.819067397508659,0.45320661235560966,-0.03965642425658933,2.8235414547062296,2.8235414547062296,-0.004474057197570801,1.0
51,0.63247967,3.9997997555914817,0.4772904727797971,-0.028983730210146108,3.0104825530234276,3.0104825530234276,-0.010682797431945801,1.0
52,1.2058172,4.131493307532951,0.5023926357393893,-0.01708171212028109,3.1377703699490276,3.1377703699490276,-0.00627706241607666,1.0
